143.96,18.1,30.92,28.37,28.84,50.04
-10.15,-10.18,144.3,141.4,146.23,82.32
144.75,-10.16,148.28,16.73,27.94,65.51
140.3,12.79,19.18,-10.27,142.11,60.82
-10.2,13.04,-10.14,140.71,19,30.48
141.44,18.4,-10.22,-10.27,143.39,56.55
142.24,-10.32,17.3,-10.19,141,56.01
143.41,134.69,16.69,-10.18,24.69,61.86
141.31,18.34,-10.25,-10.24,140.87,56.01
143.92,26.98,-10.19,-10.18,19.43,33.99
142.62,145.41,145.06,27.22,137.88,119.64
146.19,20.36,27,139.32,26.91,71.96
145.96,-10.1,30.29,139.76,140.4,89.26
30.63,144.6,20.54,-10.32,26.97,42.48
29.58,20.27,31.87,25.69,139.63,49.41
145.9,141.13,28.4,27.13,16.89,71.89
143.91,145.01,29.17,-10.21,143.03,90.18
29.33,144.63,17.93,19.34,142.75,70.8
143.47,24.71,145.98,28.38,144.06,97.32
145.34,33.28,29.34,140.9,20.43,73.86
141.63,24.2,140.4,-10.35,140.86,87.35
18.11,31.82,30.65,141.39,147.06,73.81
29.6,19.89,25.08,140.94,143.57,71.82
141.35,139.24,-10.12,28.76,142.86,88.42
141.93,18.68,19.74,28.24,143.67,70.45
29.28,145.51,144.54,18.39,144.25,96.39
143.61,26.01,141.52,28.27,143.08,96.5
22.73,19.39,24.89,146.95,30.59,48.91
144.65,18.66,139.84,143.18,144.49,118.16
140.84,27.82,140.71,-10.11,30.4,65.93
29.57,141.3,146.26,27.83,28.03,74.6
30.75,143.83,25.25,-10.11,145.86,67.12
25.26,15.73,144.49,15.12,29.15,45.95
27.45,143.11,19.97,28.71,143.47,72.54
28.81,27.69,148.02,21.09,141.73,73.47
142.63,146.03,146.51,25.23,142.64,120.61
144.43,22.32,20.22,29.9,29.78,49.33
141.02,140.55,142.37,31.12,145.87,120.19
145.77,144.59,141.31,19.43,145.71,119.36
28.33,21.34,19.57,140.87,145.35,71.09
30.56,29.51,143.32,140.39,145.03,97.76
143.4,145.4,146.68,27.17,30.41,98.61
144.24,144.38,146.2,142.73,29.97,121.5
145.78,144.56,19.55,141.76,20.18,94.37
143.49,145.77,19.5,17.45,29.38,71.12
145.6,144.48,146.23,139.04,31.23,121.32
145.18,147.68,146.91,138.15,21.3,119.84
141.11,143.03,30.91,25.88,19,71.99
143.63,145.28,144.51,-10.23,143.18,113.27
144.97,30.6,19.31,27.01,19.81,48.34
144.05,145.23,31.54,143.77,144.93,121.9
142.79,143.51,145.48,141.54,20.32,118.73
145.8,20.35,147.26,137.94,18.64,94
29.82,146.52,145.15,141.82,20.52,96.77
33.14,29.22,146.01,139.83,20.46,73.73
30.61,16.63,140.74,140.78,21.28,70.01
-10.26,15.74,31.32,134.26,32.9,40.79
144.26,27.93,141.46,140.82,20.29,94.95
32.59,15.8,141.8,18.57,21.13,45.98
29.79,31,143.93,144.62,19.07,73.68
29.23,15.76,144.62,20.48,144.3,70.88
148.22,-10.1,144.61,135.6,-10.16,81.63
22.43,143.58,146.78,14.32,28.68,71.16
22.12,145.48,140.61,141.22,-10.15,87.86
-10.3,145.55,141.67,29.56,145.19,90.33
29.44,15.51,143.57,26.69,144.66,71.97
146.51,145.22,147.61,140.74,144.42,144.9
145.76,144.17,147.82,137.09,145.18,144
21.42,145.74,19.56,143.5,144.39,94.92
136.53,146.56,146.23,22.38,146.48,119.64
12.34,145.56,146.87,138.94,138.94,116.53
17.33,145.59,30.66,140.46,145.59,95.93
19.1,145.18,142.11,138.58,-10.23,86.95
18.39,147.92,25.33,139.44,145.18,95.25
145.91,144.9,145.01,-10.28,138.91,112.89
20.58,145.85,31.12,16.94,17.27,46.35
21.39,144.64,148.15,142.56,140.09,119.37
147.4,145.18,145.78,144.87,-10.23,114.6
147.83,144.5,148.23,27.22,144.16,122.39
143.87,145.07,149.34,27.28,140.82,121.28
143.61,146.55,144.51,26.36,143.99,121
31.78,145.44,145.11,25.11,-10.23,67.44
144.98,146.34,27.83,145.49,142.63,121.45
30.87,146.27,142.48,143.36,143.08,121.21
30.03,146.26,28.7,144.47,143.03,98.5
142.22,22.91,145.45,30.32,142.85,96.75
145.98,20.29,20.56,143.73,-10.27,64.06
31.72,145.65,143.55,25.01,145.95,98.38
145.49,147.38,143.52,143.58,-10.32,113.93
144.83,147.52,144.79,140.4,143.7,144.25
144.79,146.56,142.43,142.75,-10.25,113.26
146.1,146.11,144.68,141.77,142.27,144.19
148.31,145.73,144.62,140.66,17.15,119.29
31.62,145.72,145.16,141.82,-10.27,90.81
-10.23,145.45,146.38,142.33,32.53,91.29
143.32,144.31,145.3,141.22,145.5,143.93
143.51,144.31,144.25,-10.32,146.71,113.69
147.96,147.19,144.35,-10.28,147.69,115.38
146.89,147.38,143.6,142.49,21.28,120.33
28.26,147.15,22.63,-10.32,145.34,66.61
147.31,143.64,20.64,-10.32,143.89,89.03
149.95,147.44,20.61,142.31,145.03,121.07
147.04,142.8,142.53,27.39,145.96,121.14
145.85,146.43,20.64,-10.32,143.96,89.31
31.44,146.86,20.62,143.74,144.04,97.34
29.34,19.92,20.56,-10.32,143.9,40.68
-10.17,144.89,20.59,143.53,144.08,88.58
29.36,143.94,20.61,-10.32,143.79,65.48
29.05,143.91,20.48,144.43,144.93,96.56
30.29,142.34,145.1,25.61,143.37,97.34
31.23,144.5,145.38,26.7,17.77,73.12
-10.17,144.92,145.92,145.34,145.68,114.34
16.65,148.23,146.22,22.75,144.09,95.59
145.5,149.21,147.19,129.98,144.93,143.36
27.06,147.19,147.18,7.34,144.06,94.57
27.89,147.2,149.14,7.54,29.02,72.16
141.76,144.26,145.18,119.81,30.05,116.21
139.68,145.48,-10.25,130.7,20.53,85.23
144.34,144.43,149.1,138.59,143.86,144.06
142.85,147.08,-10.25,145.28,19.76,88.94
145.73,21.64,149.23,142.14,29.64,97.68
28.85,145.4,147.19,19.88,28.78,74.02
144.88,145.53,147.57,149.67,141.23,145.78
142.08,138.52,141.99,33.68,144.68,120.19
142.79,140.89,19.18,142.86,144.62,118.07
145.42,139.05,149.35,32.14,31.68,99.53
145.11,146.45,141.05,29.55,19.53,96.34
142.78,148.56,145.22,143.66,144.81,145.01
145.3,146.09,141.52,142.28,144.82,144
139.57,148.56,-10.15,24.56,143.48,89.2
143.54,146.63,146.72,-10.31,144.4,114.2
148.16,146.62,140.7,30.64,145.54,122.33
145.84,144.4,148.06,20.4,144.47,120.63
144.36,146.41,27.81,139.44,142.57,120.12
139.22,146.11,146.06,28.77,143.88,120.81
143.33,148.19,144.61,144.57,30.63,122.27
144.75,147.51,148.57,20.35,29.77,98.19
142.82,145.57,148.84,27.77,19.38,96.88
147.89,145.4,144.72,26.43,20.45,96.98
146.43,33.23,142.66,22.33,145.9,98.11
144.88,32.95,28.76,-10.42,20.48,43.33
143.92,31.99,28.36,145.53,27.77,75.51
147.95,33.22,145.56,138.42,141.5,121.33
143.87,33.91,144.29,141.96,30.07,98.82
146.5,146.6,29.73,144.32,20.47,97.52
148.42,22.52,27.93,22.78,29.1,50.15
144.75,146.48,-10.08,144.14,144.1,113.88
144,33.98,148.36,22.32,145.91,98.91
143.63,146.23,142.98,137.81,143.61,142.85
146.69,147.1,143.85,143.14,145.05,145.17
146.64,31.54,142.61,139.49,145.02,121.06
144.9,146.12,148.65,139.19,144.1,144.59
143.8,26.91,148.52,139.13,145.09,120.69
147.42,147.06,148.87,137.99,143.55,144.98
144.4,146.84,147.75,24.08,142.68,121.15
144.51,146.2,143.08,23.05,141.88,119.74
148,145.48,143.83,137.68,141.82,143.36
21.32,145.47,143.38,23.06,143.97,95.44
144.12,145.85,142.96,24.03,143.97,120.19
146.53,145.42,146.54,23.16,147.31,121.79
21.36,145.29,145.24,22.98,144.88,95.95
145.38,25.05,143.9,135.88,144.89,119.02
21.36,22.4,144.41,136.2,144.01,93.68
-10.17,147.95,144.4,138.1,144.01,112.86
21.4,147.44,148.43,21.11,143.96,96.47
21.32,149.31,15.61,138.88,143.86,93.8
144.2,146.57,15.52,21.24,144.34,94.37
144.77,148.4,147.91,23.19,144.5,121.75
21.35,148.85,147.91,23.02,144.96,97.22
21.34,145.31,143.93,21.26,145.01,95.37
147.06,149.18,142.95,139.94,144.99,144.82
144.27,20.32,143,138.78,145.01,118.28
147,148.8,142.95,136.91,145,144.13
148.43,149.4,143.52,20.94,143.83,121.22
145.84,147,144.6,138.58,142.97,143.8
145.69,21.11,148.6,138.99,144.75,119.83
146.61,147.72,147.72,141.05,140.78,144.78
146.5,148.23,144.53,142.38,143.36,145
145.4,147.5,147.54,139.93,143.38,144.75
145.52,145.58,148.55,23.19,143.17,121.2
145,148.17,148.41,143.19,146.73,146.3
144.17,145.5,148.41,142.01,141.71,144.36
143.35,145.79,147.79,136.25,141.35,142.91
145.14,144.2,144.45,141.8,140.78,143.27
145.14,27.75,30.2,140.84,141.43,97.07
142.19,148.33,147.78,137.84,141.79,143.59
145.03,148.22,145.64,143.55,140.96,144.68
144.33,148.31,149.6,137.75,142.54,144.51
143.37,146.59,148.5,143.41,140.53,144.48
144.97,149.05,145.86,139.8,143.3,144.6
142.3,149.47,144.03,138.67,143.82,143.66
143.29,149.31,147.76,143.41,18.83,120.52
145.3,148.39,144.7,27.48,143.37,121.85
143.26,149.25,143.86,137.09,145.92,143.88
143.41,146.35,21.46,138.88,144.76,118.97
144.23,31.57,143.85,24,145.63,97.86
145.36,148.31,144.67,139.87,146.53,144.95
144.47,144.54,144.8,21.75,144.48,120.01
147.7,144.48,143.87,143.46,143.43,144.59
147.28,145.89,145.59,14.35,144.85,119.59
145.85,20.38,142.31,142.72,144.96,119.24
144.82,18.5,147.62,25.08,145.2,96.24
145.34,147.05,144.18,141.69,144.11,144.47
145.25,147.38,143.78,23.81,145.33,121.11
146.27,147.81,145.57,21.99,19.62,96.25
148.28,145.7,149.24,138.73,19.55,120.3
148.72,147.48,145.44,17.52,144.91,120.81
146.5,21.3,142.69,142.45,147.48,120.08
144.14,147.57,146.62,139.32,146.56,144.84
18.93,21.32,21.48,22.75,146.49,46.19
142.9,148.17,148.79,141.63,146.5,145.6
145.54,147.47,149.61,144.8,146.28,146.74
146.27,149.32,33.62,141.03,147.48,123.54
147.75,148.3,150.47,144.96,146.44,147.58
146.37,147.89,145.31,144.86,146.5,146.19
146.53,148.68,145.52,143.79,147.82,146.47
146.76,147.47,150.32,142.75,146.5,146.76
146.69,149.13,150.27,142.11,145.18,146.68
146.66,148.12,149.34,26.57,146.37,123.41
145.79,148.67,147.35,143.96,143.92,145.94
145.37,148.25,144.41,142.03,143.27,144.67
145.8,147.56,33.59,141.56,143.29,122.36
144.88,145.29,148.37,28.67,143.69,122.18
146.55,148.24,148.32,137.02,142.01,144.43
145.66,148.46,146.5,144.92,143.81,145.87
145.41,22.33,150.36,143,143.44,120.91
145.46,148.32,33.18,16.76,143.25,97.39
146.5,147.35,149.3,139.93,144.82,145.58
147.37,32.73,143.91,16.75,145,97.15
147.37,148.41,17.96,138.83,144.82,119.48
145.42,146.36,146.65,28.78,144.81,122.4
145.57,147.49,148.41,-10.17,147.31,115.72
147.82,22.3,33.39,22.18,144.71,74.08
146.55,147.19,143.36,140.93,143.58,144.32
147.61,146.69,148.36,28.43,143.91,123
145.13,148.53,148.36,29.69,143.39,123.02
146.64,148.5,148.43,140,143.71,145.46
144.45,146.65,29.99,28.79,144.67,98.91
148.43,22.18,144.06,139.06,144.68,119.68
147.3,133.81,144.42,142.76,143.75,142.41
147.67,146.73,30.1,142.09,143.96,122.11
147.07,149.3,145.4,139.12,143.19,144.82
147.37,147.57,148.41,136.78,145.8,145.19
146.56,146.64,33.69,138.26,143.76,121.78
146.24,146.75,146.24,25.17,144.48,121.78
145.31,146.85,144.07,135.21,142.91,142.87
148.08,147.47,144.5,140.11,142.93,144.62
145.68,147.75,147.08,142.07,143.92,145.3
145.36,148.6,147.62,137.18,143.87,144.53
146.39,147.26,148.51,140.95,145.85,145.79
146.75,147.69,144.61,137.06,145.87,144.4
145.47,147.71,144.65,141.78,144.69,144.86
146.17,149.33,143.61,137.18,144.78,144.21
145.45,29.51,144.32,137.89,143.68,120.17
147.57,31.32,144.6,140.33,145.19,121.8
145.4,144.32,146.05,139.32,140.84,143.19
142.09,144.42,145.39,134.68,144.67,142.25
144.37,146.4,149.05,24.19,144.82,121.77
146.69,148.16,145.3,-10.19,145.2,115.03
146.59,146.63,146.19,140.23,145.22,144.97
146.37,145.5,144.66,141.11,145.21,144.57
148.36,146.58,148.27,140.24,143.94,145.48
147.17,146.27,145.46,142.86,144.84,145.32
147.67,146.46,149.32,142.43,146.18,146.41
148.75,144.46,150.28,144.05,144.85,146.48
146.36,145.3,146.34,140.51,146.2,144.94
145.61,146.29,146.54,141.28,144.85,144.91
145.53,146.38,146.64,138.36,146.2,144.62
146.62,145.4,144.35,141.59,144.6,144.51
30.35,145.11,144.03,139.51,143.01,120.4
145.79,145.23,144.51,138.55,143.67,143.55
145.83,144.4,150.13,26.07,143.33,121.95
145.72,146.4,149.36,142.02,143.66,145.43
146.47,146.21,145.29,140.33,143.33,144.33
145.78,146.27,148.48,27.31,142.77,122.12
145.29,146.75,148.47,23.15,143.35,121.4
147.55,146.87,148.46,-10.28,142.8,115.08
146.76,146.08,144.31,142.04,143.1,144.46
145.35,146.52,146.42,142.54,141.89,144.54
145.67,146.67,148.56,141.84,143.17,145.18
145.46,145.44,148.56,142.04,142.82,144.86
145.64,146.67,150.13,142.06,142.76,145.45
144.74,146.66,149.49,27.56,143.33,122.36
145.47,146.67,148.51,139.94,142.29,144.58
147.36,146.67,149.4,141.97,146.19,146.32
145.6,146.67,144.47,17.72,144.75,119.84
145.39,146.67,150.37,26.76,143.34,122.51
141.8,145.7,21.53,24.7,143.35,95.42
146.65,31.49,21.53,-10.38,143.35,66.53
142.43,147.38,145.4,-10.27,142.77,113.54
145.78,146.01,21.54,142.89,143.33,119.91
142.67,21.18,146.45,-10.32,142.51,88.5
142.91,18.4,146.53,144.26,144.99,119.42
141.71,20.45,148.13,-10.74,144,88.71
147.64,23.57,152.39,-10.17,143.98,91.48
141.69,19.62,152.55,141.8,143.99,119.93
142.71,-10.24,144.61,144.27,143.76,113.02
141.81,19.07,144.61,-10.29,142.66,87.57
141.78,140.99,144.61,-10.28,143.91,112.2
141.72,20.69,144.61,-10.51,144.39,88.18
141.68,21.69,144.61,-10.66,144.41,88.35
142.5,-10.28,144.61,142.88,141.78,112.3
24.8,21.61,144.15,140.99,143.9,95.09
141.8,21.68,143.71,-10.27,142.69,87.92
141.67,21.68,143.6,142.46,145.54,118.99
141.7,21.55,143.59,143.77,144.33,118.99
142.6,22.58,144.45,141.04,143.97,118.93
142.6,21.66,144.41,-10.3,143.84,88.44
140.82,21.73,151.32,143.41,144.5,120.36
139.7,21.67,144.91,141.26,142.91,118.09
141.76,147.08,150.34,142.83,144.51,145.3
142.7,20.71,148.31,142.94,143.43,119.62
141.77,145.6,146.13,138.23,144.39,143.22
142.76,22.61,144.67,139.78,144.18,118.8
142.78,21.53,144.67,140.95,141.54,118.29
140.56,22.63,142.48,146.32,143.24,119.05
141.84,147.27,143.44,143.8,142.34,143.74
141.79,147.39,144.53,143.86,143.33,144.18
141.75,146.49,20.95,140.94,144.97,119.02
141.65,146.7,21.79,139.9,142.32,118.47
142.7,30.32,22.75,142.02,142.75,96.11
142.65,27.33,20.83,142.98,142.33,95.22
142.65,144.76,148.67,145.19,143.34,144.92
142.65,147.69,16.7,138.96,142.3,117.66
142.65,146.33,147.49,141.32,144.69,144.5
141.83,146.43,147.48,140.54,142.34,143.72
141.86,146.35,148.67,139.78,143.34,144
141.85,147.35,147.45,139.34,144.36,144.07
142.69,31.21,148.64,146.23,141.27,122.01
141.75,145.91,144.5,138.46,145.01,143.13
143.01,146.24,148.64,144.34,144.01,145.25
143.75,146.37,145.34,143.44,144.84,144.75
145.76,145.21,142.41,15.57,143.47,118.48
144.85,147.38,149.89,141.99,143.55,145.53
19.36,148.65,149.27,138.16,144.7,120.03
19.36,144.36,150.19,142.71,143.68,120.06
24.16,25.93,150.04,143.65,144.32,97.62
143.92,25.93,150.24,142.94,143.57,121.32
141.9,25.93,144.76,-10.17,144.5,89.38
141.95,146.36,148.9,147.7,143.46,145.67
29.34,145.48,149.94,141.8,144.46,122.2
28.4,144.5,150.99,16.5,143.96,96.87
141.95,147.13,149.91,144.73,145.51,145.85
28.35,144.44,150.01,141.71,145,121.9
144.22,148.56,148.86,13.79,143.65,119.82
29.36,146.23,142.25,-10.26,145.5,90.62
145.23,144.55,145.17,18.47,144.48,119.58
144.59,144.57,144.17,142.57,144.98,144.18
26.43,146.31,150.28,142.95,145.59,122.31
31.98,144.55,145.25,19.24,145.18,97.24
26.46,144.54,142.19,142.73,143.46,119.88
141.68,146.49,143.47,143.27,141.42,143.27
142.47,146.29,142.78,141.46,143.91,143.38
31.04,146.31,150.17,139.27,143.91,122.14
142.12,146.24,144.01,19.09,144.6,119.21
16.54,143.48,149.49,19.14,143.17,94.36
16.5,148.02,150.13,19.17,143.26,95.42
29.03,144.15,150.13,24.87,143.95,98.43
30,32.47,148.04,138.87,142.33,98.34
20.94,144.37,17.64,145.12,143.32,94.28
21.95,145.56,150.41,141.38,144.29,120.72
25.09,146.34,150.32,12.51,144.3,95.71
21.41,19.13,146.36,-10.21,141.88,63.71
21.35,146.27,148.93,146.38,143.9,121.37
35.12,27.41,147.36,12.62,143.6,73.22
29.24,146.41,144.15,145.37,141.64,121.36
146.37,142.42,19.51,144.23,144.6,119.43
146.03,145.37,20.01,143.58,144.35,119.87
141.78,146.71,144.73,140.67,143.6,143.5
145.72,148.65,147.09,23.85,142.36,121.53
146.72,147.68,148.39,28.42,143.52,122.95
145.56,149.06,148.43,141.34,142.55,145.39
146.25,147.06,20.43,143,142.82,119.91
145.76,147.03,148.06,141.05,142.59,144.9
146.49,145.69,20,147.18,142.68,120.41
146.53,147.11,19.31,137.62,142.41,118.6
146.8,143.58,-10.13,143.82,142.53,113.32
20.71,147.09,143.48,143.74,142.53,119.51
146.63,146.18,20.09,144.92,144,120.36
144.64,146.85,140.56,143.75,143.74,143.91
144.76,149.3,139.65,139.97,142.77,143.29
144.6,148.25,140.56,146.9,143.56,144.77
145.54,148.82,142.28,141.69,141.46,143.96
145.45,148.98,140.68,141.7,144.1,144.18
144.77,148.92,144.79,141.94,142.82,144.65
144.63,148.35,141.62,138.75,145.39,143.75
145.31,22.61,145.72,138.36,143.82,119.16
145.7,149.52,142.32,140.37,142.51,144.08
145.62,143.82,144.76,140.56,143.55,143.66
21.45,143.65,141.65,138.79,143.63,117.83
146.38,148.52,145.78,143.93,142.55,145.43
145.63,146.65,140.68,144.91,143.5,144.27
147.84,147.63,144.69,146.74,144.36,146.25
147.84,147.44,140.49,145.6,143.51,144.98
144.85,147.21,147.66,144.62,144.36,145.74
145.65,147.83,140.55,144.62,144.34,144.6
146.09,149.22,140.68,144.67,143.83,144.9
146.2,145.76,20.14,145.38,144.36,120.37
145.75,149.35,144.88,141.77,144.35,145.22
144.86,20.55,146.44,141.69,143.55,119.42
144.69,145.79,143.57,141.62,142.76,143.69
145.91,146.94,141.81,140.78,142.61,143.61
145.66,147.68,147.65,140.54,142.59,144.82
144.58,145.77,145.39,139.82,143.58,143.83
146.03,143.73,144.3,140.76,143.5,143.66
145.71,144.46,143.97,141.63,26.8,120.51
148.21,19.56,143.73,139.79,142.8,118.82
147.09,19.56,142.55,140.76,144.34,118.86
147.18,19.56,140.65,138.86,145.4,118.33
144.28,19.54,144.2,143.47,142.74,118.85
19.93,19.56,141.43,140.9,142.87,92.94
141.3,145.46,146.08,20.76,144.42,119.6
146.03,21.44,21.56,141.71,18.85,69.92
144.53,21.5,22.17,141.31,144.34,94.77
145.44,21.36,20.64,140.64,143.26,94.27
148,21.5,20.56,143.84,143.41,95.46
146.99,21.5,20.56,141.7,142.81,94.71
144.87,21.5,19.58,144.53,143.14,94.72
145.35,21.36,21.62,143.74,142.57,94.93
146.81,21.5,22.17,143.93,27.14,72.31
146.49,21.5,20.37,145.82,144.33,95.7
146.87,21.48,147.52,144.93,20.41,96.24
145.68,21.48,25.01,145.81,-10.23,65.55
142.14,21.5,145.72,145.93,-10.27,89
143.51,21.5,146.01,146.82,18.44,95.26
21.59,21.5,147.22,142.06,-10.26,64.42
20.98,21.5,148.19,142.04,18.46,70.23
21.32,21.5,27.92,142.05,141.98,70.95
144.83,21.4,27.23,142.05,29.02,72.91
147.09,21.5,146.32,142.04,143.23,120.04
17.51,21.4,143.64,140.8,143.12,93.29
-10.24,21.5,28.49,141.85,143.28,64.98
21.6,21.5,148.33,140.79,143.27,95.1
17.43,21.48,145.87,141.84,141.24,93.57
17.58,21.48,146.24,140.8,17.59,68.74
21.56,21.49,19.01,141.83,27.54,46.29
-10.1,21.49,145.42,140.83,140.93,87.71
21.51,21.47,146.21,141.84,142.66,94.74
33.36,21.51,146.82,140.82,140.65,96.63
29.88,21.5,141.64,140.68,20.73,70.89
31.22,21.49,145.17,146.83,142.71,97.48
145.85,21.47,145.01,139.76,146.89,119.8
143.12,21.48,145.86,144.64,144,119.82
21.59,21.49,146.07,142.9,144.39,95.29
33.92,21.48,143.91,142.88,142.07,96.85
17.45,21.49,144.65,146.67,142.74,94.6
21.62,21.48,145.11,146.86,141.79,95.37
145.43,21.47,146.42,142.94,143.79,120.01
21.59,21.5,144.48,142.97,141.95,94.5
141.58,21.49,145.18,146.65,19.99,94.98
146.26,21.49,144.16,142.94,143.46,119.66
21.46,21.49,146.13,146.9,144.3,96.06
146.37,21.47,146.33,142.96,143.17,120.06
21.52,21.52,147.41,145.7,142.35,95.7
17.39,21.48,145.09,142.04,142.16,93.63
28.95,21.42,149.65,142.04,142.57,96.93
21.48,20.39,147.49,142.06,140.77,94.44
18.62,20.53,143.66,144.93,18.7,69.29
32.97,21.45,145.59,142.05,-10.2,66.37
21.58,21.45,145.19,142.04,28.8,71.81
17.34,21.44,150.13,144.96,140.24,94.82
29.61,21.47,21.34,140.99,142.09,71.1
-10.41,21.45,146.75,141.01,143.01,88.36
-10.28,21.39,148.75,142.05,145.44,89.47
-10.1,21.36,144.62,142.03,144.65,88.51
147.82,147.38,145.13,145.03,28.43,122.76
140.97,145.51,145.4,142.06,-10.28,112.73
21.59,145.28,145.62,142.06,28.54,96.62
-10.68,146.81,143.31,141.07,143.1,112.72
16.22,20.54,143.35,142.97,28.87,70.39
144.65,145.47,144.33,141.09,30.02,121.11
20.61,147.16,143.17,142.06,28.57,96.31
20.23,146.81,143.25,141.99,144.56,119.37
31.19,145.68,142.18,19.09,145.09,96.65
29.74,145.01,143.31,145.92,142.97,121.39
-10.26,145.01,143.84,146.02,144.14,113.75
29.26,145.01,142.18,142.03,144.27,120.55
143.45,144.96,142.18,142.04,143.07,143.14
29.07,145.01,142.32,142.04,142.55,120.2
-10.17,145,144.29,142.03,141.65,112.56
-10.28,145.87,143.16,142.97,142.29,112.8
146.9,21.44,143.32,142.05,140.49,118.84
-10.21,21.42,143.24,142.96,142.44,87.97
144,147.49,143.26,142.97,141.58,143.86
142.25,145.7,144.86,142.96,141.55,143.46
144.37,22.24,145.11,142,142.54,119.25
142.17,150.39,144.17,140.8,142.47,144
141.75,147.35,145.09,141.99,142.43,143.72
-10.14,25.01,144.06,144.15,141.11,88.84
145.93,23.22,143.7,144.9,141.79,119.91
-10.67,26.65,144.98,141.33,141.94,88.85
19.2,-10.66,144.95,143.48,139.86,87.37
143.97,129.9,143.18,144.65,142.8,140.9
145.18,5.85,144.39,141.64,142.89,115.99
143.82,12.16,143.06,141.67,142.6,116.66
29.5,23.11,144.14,141.57,139.74,95.61
141.67,25.52,144.38,145.42,143.43,120.08
144.06,141.97,145.17,142.9,142.19,143.26
144.5,16.56,144.09,19.17,142.6,93.38
143.25,16.73,145.22,142.17,142.41,117.96
30.87,27.1,145.16,143.91,140.51,97.51
31.42,143.51,143.83,141.57,140.96,120.26
143.97,27.05,143.06,146.5,142.23,120.56
142.99,144.03,145.38,141.69,141.42,143.1
143.78,142.7,145.07,141.65,141.89,143.02
142.97,140.96,144.29,141.6,141.43,142.25
143.88,141.83,144.11,141.46,142.22,142.7
143.97,142.5,144.07,141.66,141.56,142.75
17.27,140.92,143.53,141.58,142.61,117.18
143.92,141.72,143.32,146.6,145.27,144.17
142.91,141.99,143.34,141.51,142.64,142.48
